nsteps       simpsons                    milne
9.42553239350277          -33.2533746409251        -33.749811527239
9.43164222841102          -34.4429587077989        -34.4429587077989
9.43771495981821          -34.4429587077989        -33.680818655752
9.44375103564617          -32.604679222936        -33.9909735840559
9.44975089575427          -34.191644279518        -32.8053499183981
9.45571497213171          -34.0862837638602        -34.4429587077989
9.46164368908425          -35.0025744957343        -33.1307723188327
9.46753746341524          -34.7794309444201        -33.4984970989581
9.47339670460156          -33.680818655752        -34.4429587077989
9.47922181496425          -32.6511992385709        -33.1307723188327
9.48501318983432          -33.0215730268678        -33.9909735840559
9.49077121771377          -33.2978264034959        -33.8239194993927
9.49649628043192          -33.0215730268678        -33.555655512798
9.50218875329738          -36.3888688568542        -33.555655512798
9.5078490052457          -33.555655512798        -33.6162801346144
9.51347739898282          -inf        -33.8239194993927
9.51907429112457          -32.3284258463078        -35.6957216762943
9.52464003233223          -34.7794309444201        -34.0862837638602
9.53017496744437          -33.680818655752        -33.9909735840559
9.53567943560506          -33.056664346679        -35.2902565681861
9.54115377038857          -33.169993031986        -33.8239194993927
9.54659829992065          -33.0215730268678        -35.2902565681861
9.55201334699657          -33.680818655752        -33.9909735840559
9.55739922919595          -34.7794309444201        -33.4444298776878
9.56275625899453          -32.8923612953878        -33.9909735840559
9.56808474387294          -33.680818655752        -33.680818655752
9.57338498642259          -34.0862837638602        -33.4444298776878
9.57865728444884          -33.169993031986        -33.680818655752
9.58390193107134          -35.0025744957343        -34.191644279518
9.58911921482184          -33.4984970989581        -33.6162801346144
9.59430941973946          -33.4984970989581        -32.0581355165679
9.59947282546345          -33.9039622070662        -33.680818655752
9.60460970732361          -33.3443464191308        -33.4444298776878
9.6097203364284          -35.6957216762943        -35.0025744957343
9.61480497975076          -33.4444298776878        -32.5387212551442
9.61986390021185          -35.0025744957343        -32.8335207953648
9.62489735676257          -35.2902565681861        -32.6752967901499
9.62990560446313          -34.191644279518        -34.3094273151744
9.63488889456061          -33.3931365833002        -33.8239194993927
9.63984747456458          -32.8335207953648        -33.0930319908499
9.64478158832086          -32.8923612953878        -34.191644279518
9.64969147608348          -35.2902565681861        -inf
9.65457737458489          -36.3888688568542        -33.9039622070662
9.65943951710441          -35.6957216762943        -33.2533746409251
9.66427813353513          -inf        -33.555655512798
9.66909345044906          -33.169993031986        -33.6162801346144
9.67388569116087          -32.1403736148049        -34.7794309444201
9.67865507578996          -32.6276687411607        -33.680818655752
9.68340182132116          -32.8335207953648        -33.169993031986
9.68812614166397          -33.749811527239        -35.6957216762943
9.69282824771042          -33.749811527239        -35.0025744957343
9.6975083473915          -33.3931365833002        -34.0862837638602
9.70216664573239          -34.191644279518        -34.3094273151744
9.70680334490634          -33.9909735840559        -33.1307723188327
9.71141864428729          -32.6999894027403        -33.0215730268678
9.71601274050137          -32.9231329540545        -32.5822063670839
9.72058582747711          -33.2978264034959        -32.7512826971278
9.72513809649457          -33.2533746409251        -32.5822063670839
9.72966973623339          -33.680818655752        -34.0862837638602
9.73418093281967          -34.0862837638602        -34.4429587077989
9.73867186987184          -34.0862837638602        -33.4444298776878
9.74314272854554          -33.8239194993927        -32.8053499183981
9.74759368757745          -34.0862837638602        -33.2108150265063
9.75202492332816          -34.4429587077989        -33.6162801346144
9.75643660982409          -33.3443464191308        -35.2902565681861
9.76082891879855          -33.0215730268678        -33.8239194993927
9.76520201973178          -33.4444298776878        -33.4444298776878
9.76955607989027          -33.3931365833002        -33.0215730268678
9.77389126436506          -33.9039622070662        -34.191644279518
9.77820773610937          -35.0025744957343        -33.2978264034959
9.78250565597535          -33.749811527239        -33.749811527239
9.78678518274999          -33.2978264034959        -33.2978264034959
9.79104647319038          -32.5387212551442        -32.77795094421
9.79528968205814          -36.3888688568542        -32.8923612953878
9.79951496215315          -33.1307723188327        -33.169993031986
9.80372246434655          -33.749811527239        -32.9876714751921
9.8079123376131          -32.6511992385709        -33.9039622070662
9.81208472906278          -inf        -32.3635171661191
9.81623978397185          -32.9876714751921        -32.8625083322381
9.82037764581312          -35.2902565681861        -35.2902565681861
9.82449845628576          -34.4429587077989        -34.191644279518
9.82860235534434          -36.3888688568542        -32.8335207953648
9.83268948122741          -34.3094273151744        -33.056664346679
9.83675997048542          -33.8239194993927        -33.555655512798
9.84081395800807          -35.6957216762943        -33.9039622070662
9.84485157705117          -33.2533746409251        -33.169993031986
9.84887295926291          -32.5822063670839        -33.8239194993927
9.85287823470959          -34.5971093876262        -32.8053499183981
9.8568675319009          -32.5387212551442        -33.3443464191308
9.86084097781466          -33.4444298776878        -32.6511992385709
9.86479869792102          -35.6957216762943        -32.7253072107246
9.86874081620629          -32.7512826971278        -32.8625083322381
9.87266745519624          -33.9039622070662        -34.7794309444201
9.87657873597891          -35.0025744957343        -34.191644279518
9.88047477822706          -33.3931365833002        -35.6957216762943
9.8843557002201          -34.191644279518        -34.5971093876262
9.88822161886569          -33.680818655752        -33.8239194993927
9.89207264972083          -35.6957216762943        -32.9876714751921
9.89590890701258          -33.4444298776878        -34.4429587077989
9.89973050365842          -34.5971093876262        -34.5971093876262
9.90353755128617          -33.555655512798        -33.555655512798
9.90733016025358          -34.7794309444201        -34.191644279518
9.91110843966749          -33.9909735840559        -34.3094273151744
9.91487249740269          -33.056664346679        -inf
9.9186224401204          -33.4444298776878        -33.056664346679
9.92235837328638          -33.4984970989581        -33.680818655752
9.92608040118876          -35.0025744957343        -33.749811527239
9.9297886269555          -33.3931365833002        -33.3931365833002
9.93348315257151          -33.2533746409251        -32.5387212551442
9.93716407889551          -35.6957216762943        -33.2533746409251
9.94083150567655          -32.7253072107246        -32.7253072107246
9.9444855315702          -34.7794309444201        -32.5176678459463
9.94812625415451          -31.76389604357        -35.0025744957343
9.95175376994562          -32.1841762374633        -33.555655512798
9.95536817441312          -inf        -34.7794309444201
9.95896956199513          -36.3888688568542        -33.3931365833002
9.96255802611312          -36.3888688568542        -34.4429587077989
9.9661336591864          -35.6957216762943        -33.8239194993927
9.96969655264646          -34.191644279518        -34.4429587077989
9.97324679695098          -35.6957216762943        -32.0194210043872
9.97678448159759          -33.056664346679        -33.4444298776878
9.98030969513741          -inf        -32.77795094421
9.9838225251884          -33.2978264034959        -35.2902565681861
9.98732305844836          -32.8625083322381        -33.3443464191308
9.9908113807078          -33.6162801346144        -34.3094273151744
9.99428757686257          -35.0025744957343        -32.1122027378382
9.99775173092621          -33.9039622070662        -32.7512826971278
10.0012039260422          -32.8923612953878        -33.0215730268678
10.0046442444959          -33.1307723188327        -34.4429587077989
10.0080727677262          -33.056664346679        -32.5387212551442
10.0114895763374          -34.4429587077989        -34.4429587077989
10.0148947501103          -32.4768458514261        -33.3931365833002
10.0182883680133          -35.2902565681861        -32.6999894027403
10.0216705082138          -33.749811527239        -32.4970485587436
10.0250412480887          -32.6752967901499        -33.749811527239
10.0284006642349          -32.3458175890197        -35.2902565681861
10.0317488324801          -32.8335207953648        -32.6999894027403
10.0350858278929          -32.3284258463078        -32.8923612953878
10.0384117247926          -35.6957216762943        -33.2533746409251
10.0417265967599          -33.680818655752        -33.4984970989581
10.0450305166457          -33.0215730268678        -34.3094273151744
10.0483235565816          -33.8239194993927        -33.2978264034959
10.0516057879886          -32.5822063670839        -33.0215730268678
10.0548772815869          -33.8239194993927        -35.0025744957343
10.058138107405          -34.5971093876262        -35.6957216762943
10.0613883347884          -34.191644279518        -32.6752967901499
10.0646280324086          -34.0862837638602        -32.6752967901499
10.0678572682719          -32.8923612953878        -33.1307723188327
10.071076109728          -33.4444298776878        -34.7794309444201
10.0742846234781          -33.3931365833002        -32.4768458514261
10.0774828755836          -33.555655512798        -31.9462176003639
10.080670931474          -32.6276687411607        -34.191644279518
10.0838488559549          -33.4444298776878        -34.5971093876262
10.0870167132162          -33.0215730268678        -33.680818655752
10.0901745668397          -32.9231329540545        -34.0862837638602
10.0933224798066          -33.4444298776878        -32.7512826971278
10.0964605145052          -32.5822063670839        -32.77795094421
10.0995887327385          -32.0068422221803        -35.0025744957343
10.102707195731          -33.555655512798        -32.8625083322381
10.1058159641364          -36.3888688568542        -33.2978264034959
10.1089150980446          -33.6162801346144        -33.749811527239
10.1120046569882          -32.6999894027403        -33.3931365833002
10.11508469995          -33.9039622070662        -33.4984970989581
10.1181552853693          -35.0025744957343        -33.749811527239
10.1212164711488          -32.5602274603651        -34.191644279518
10.1242683146611          -33.555655512798        -32.3635171661191
10.1273108727551          -32.6511992385709        -31.889059186524
10.1303442017622          -32.6752967901499        -32.6276687411607
10.133368357503          -33.3931365833002        -32.0984094157058
10.136383395293          -32.39988481029        -32.5822063670839
10.139389369949          -34.3094273151744        -33.9909735840559
10.1423863357948          -33.3443464191308        -32.9876714751921
10.1453743466675          -35.0025744957343        -32.9231329540545
10.1483534559227          -32.5387212551442        -35.2902565681861
10.1513237164407          -32.604679222936        -32.1261889798129
10.1542851806322          -33.2533746409251        -32.8625083322381
10.1572379004432          -36.3888688568542        -35.6957216762943
10.1601819273614          -32.5387212551442        -31.9700282490576
10.1631173124207          -33.2108150265063        -33.0930319908499
10.1660441062072          -32.8923612953878        -33.3931365833002
10.1689623588638          -34.7794309444201        -32.7253072107246
10.1718721200959          -33.749811527239        -33.2978264034959
10.1747734391764          -32.2299857734946        -32.604679222936
10.1776663649502          -32.5176678459463        -34.191644279518
10.1805509458398          -32.8625083322381        -32.3458175890197
10.1834272298497          -33.9039622070662        -32.8923612953878
10.1862952645716          -32.8625083322381        -33.680818655752
10.1891550971887          -33.2978264034959        -34.4429587077989
10.1920067744805          -34.4429587077989        -35.6957216762943
10.1948503428275          -33.9909735840559        -33.749811527239
10.1976858482157          -35.2902565681861        -32.8053499183981
10.200513336241          -33.9909735840559        -33.680818655752
10.2033328521137          -32.6276687411607        -34.3094273151744
10.2061444406626          -33.9909735840559        -33.2978264034959
10.2089481463396          -34.5971093876262        -34.7794309444201
10.2117440132235          -32.77795094421        -32.2617344718091
10.2145320850248          -32.8625083322381        -33.3443464191308
10.2173124050891          -32.0848037636501        -33.2533746409251
10.2200850164016          -35.2902565681861        -33.3931365833002
10.2228499615909          -34.4429587077989        -35.0025744957343
10.2256072829329          -32.2779949926809        -32.8053499183981
10.228357022355          -32.7253072107246        -33.1307723188327
10.2310992214394          -32.4768458514261        -32.8625083322381
10.2338339214274          -32.4185769433021        -33.6162801346144
10.2365611632225          -34.3094273151744        -34.3094273151744
10.239280987395          -33.6162801346144        -33.2978264034959
10.2419934341845          -33.2533746409251        -34.3094273151744
10.2446985435045          -32.3113314129485        -32.7512826971278
10.2473963549452          -33.169993031986        -32.5822063670839
10.2500869077773          -32.8053499183981        -31.8780093503374
10.2527702409553          -36.3888688568542        -31.98214960959
10.2554463931212          -33.0930319908499        -32.4376251382728
10.2581154026072          -33.0930319908499        -32.1261889798129
10.2607773074399          -35.0025744957343        -33.2108150265063
10.2634321453425          -32.7253072107246        -33.0930319908499
10.2660799537389          -33.4444298776878        -31.9700282490576
10.2687207697564          -35.6957216762943        -32.9231329540545
10.271354630229          -31.773748340013        -33.555655512798
10.2739815717002          -33.3931365833002        -32.9548816523691
10.2766016304266          -33.2533746409251        -31.8349919652537
10.2792148423803          -32.8923612953878        -33.4444298776878
10.2818212432523          -33.2533746409251        -34.3094273151744
10.284420868455          -33.4984970989581        -33.555655512798
10.2870137531255          -32.5387212551442        -32.0581355165679
10.2895999321285          -32.8625083322381        -33.680818655752
10.2921794400585          -33.749811527239        -32.8923612953878
10.2947523112432          -32.9548816523691        -32.8625083322381
10.2973185797459          -32.4970485587436        -32.6752967901499
10.2998782793686          -32.6752967901499        -32.0581355165679
10.302431443654          -32.2299857734946        -32.7253072107246
10.3049781058889          -33.056664346679        -33.9039622070662
10.3075182991061          -34.191644279518        -33.3443464191308
10.3100520560876          -34.191644279518        -32.0194210043872
10.3125794093666          -33.169993031986        -35.2902565681861
10.3151003912305          -32.8335207953648        -33.1307723188327
10.3176150337229          -34.4429587077989        -32.8053499183981
10.3201233686465          -32.6999894027403        -32.6999894027403
10.3226254275649          -33.9909735840559        -33.3931365833002
10.3251212418059          -32.2945242946321        -33.2533746409251
10.3276108424628          -33.9909735840559        -34.5971093876262
10.3300942603977          -32.6752967901499        -34.4429587077989
10.3325715262429          -33.2533746409251        -33.3443464191308
10.335042670404          -33.0215730268678        -33.3443464191308
10.3375077230616          -32.2457341304627        -32.3635171661191
10.3399667141735          -32.5822063670839        -34.3094273151744
10.3424196734772          -33.749811527239        -34.0862837638602
10.344866630492          -32.9876714751921        -33.749811527239
10.3473076145208          -32.6999894027403        -33.0215730268678
10.3497426546525          -33.056664346679        -32.3113314129485
10.3521717797643          -36.3888688568542        -34.3094273151744
10.354595018523          -33.169993031986        -34.4429587077989
10.3570123993879          -33.6162801346144        -34.5971093876262
10.3594239506121          -32.8053499183981        -32.4570432241299
10.3618297002451          -34.4429587077989        -32.4768458514261
10.3642296761341          -32.3815356716218        -33.2978264034959
10.3666239059267          -32.6999894027403        -32.5602274603651
10.369012417072          -32.9231329540545        -32.9231329540545
10.371395236823          -32.9876714751921        -32.8335207953648
10.3737723922385          -34.3094273151744        -33.6162801346144
10.3761439101846          -35.2902565681861        -35.6957216762943
10.3785098173368          -34.5971093876262        -32.5822063670839
10.3808701401818          -32.39988481029        -33.0930319908499
10.3832249050189          -34.0862837638602        -33.8239194993927
10.3855741379623          -33.1307723188327        -33.6162801346144
10.3879178649426          -32.8053499183981        -35.6957216762943
10.3902561117083          -32.9876714751921        -34.3094273151744
10.392588903828          -32.1992141148278        -32.5602274603651
10.3949162666914          -33.8239194993927        -33.680818655752
10.3972382255117          -33.2978264034959        -32.6511992385709
10.3995548053266          -34.3094273151744        -32.7512826971278
10.4018660310004          -33.8239194993927        -31.9700282490576
10.4041719272252          -33.169993031986        -32.8625083322381
10.406472518523          -35.0025744957343        -31.8670802798052
10.4087678292465          -33.8239194993927        -33.9909735840559
10.4110578835814          -inf        -32.9231329540545
10.4133427055477          -33.2533746409251        -32.4970485587436
10.4156223190007          -33.1307723188327        -33.680818655752
10.4178967476335          -33.1307723188327        -34.7794309444201
10.4201660149774          -32.4970485587436        -34.5971093876262
10.4224301444041          -32.77795094421        -35.2902565681861
10.4246891591269          -34.3094273151744        -32.5602274603651
10.4269430822021          -32.5176678459463        -32.5822063670839
10.4291919365306          -33.9039622070662        -33.2108150265063
10.4314357448588          -32.39988481029        -32.6999894027403
10.4336745297807          -35.0025744957343        -31.9944197021818
10.4359083137387          -32.39988481029        -35.6957216762943
10.4381371190251          -34.191644279518        -33.0215730268678
10.4403609677836          -32.6511992385709        -32.0984094157058
10.4425798820104          -33.9039622070662        -33.6162801346144
10.4447938835557          -33.3443464191308        -32.8053499183981
10.4470029941248          -33.9909735840559        -32.6752967901499
10.4492072352794          -33.169993031986        -32.2144815869586
10.4514066284392          -33.4984970989581        -35.2902565681861
10.4536011948826          -32.5602274603651        -32.2945242946321
10.4557909557484          -33.4984970989581        -33.0930319908499
10.4579759320367          -33.1307723188327        -32.5822063670839
10.4601561446104          -32.8923612953878        -32.1841762374633
10.462331614196          -32.8625083322381        -32.8053499183981
10.4645023613853          -34.4429587077989        -33.2533746409251
10.466668406636          -31.8245206653864        -35.6957216762943
10.4688297702736          -36.3888688568542        -32.9548816523691
10.4709864724915          -33.0930319908499        -35.6957216762943
10.4731385333533          -35.2902565681861        -32.4570432241299
10.4752859727928          -32.8625083322381        -32.4570432241299
10.4774288106162          -35.0025744957343        -33.0215730268678
10.4795670665022          -35.6957216762943        -32.4768458514261
10.4817007600038          -32.6752967901499        -33.4444298776878
10.483829910549          -32.1693611516781        -32.1261889798129
10.485954537442          -32.77795094421        -33.0930319908499
10.4880746598642          -32.7253072107246        -32.8923612953878
10.4901902968752          -33.6162801346144        -33.555655512798
10.4923014674141          -33.2108150265063        -33.555655512798
10.4944081903          -34.7794309444201        -33.056664346679
10.4965104842335          -33.4984970989581        -33.4984970989581
10.4986083677975          -33.0215730268678        -33.169993031986
10.5007018594582          -34.4429587077989        -34.7794309444201
10.5027909775659          -33.4444298776878        -32.7512826971278
10.5048757403564          -33.3931365833002        -35.2902565681861
10.5069561659514          -33.9039622070662        -33.3443464191308
10.50903227236          -34.5971093876262        -33.8239194993927
10.5111040774791          -32.7253072107246        -33.3931365833002
10.5131715990948          -36.3888688568542        -33.056664346679
10.5152348548831          -32.0848037636501        -32.8625083322381
10.5172938624107          -35.2902565681861        -33.169993031986
10.519348639136          -32.9231329540545        -33.4984970989581
10.5213992024102          -32.154762352257        -32.7253072107246
10.5234455694777          -32.6752967901499        -32.4970485587436
