0.000000e+00    0.000000e+00
5.000000e-02    -5.311448e-03
1.000000e-01    -1.061294e-02
1.500000e-01    -1.589456e-02
2.000000e-01    -2.114644e-02
2.500000e-01    -2.635881e-02
3.000000e-01    -3.152203e-02
3.500000e-01    -3.662660e-02
4.000000e-01    -4.166322e-02
4.500000e-01    -4.662277e-02
5.000000e-01    -5.149641e-02
5.500000e-01    -5.627553e-02
6.000000e-01    -6.095182e-02
6.500000e-01    -6.551728e-02
7.000000e-01    -6.996425e-02
7.500000e-01    -7.428542e-02
8.000000e-01    -7.847388e-02
8.500000e-01    -8.252307e-02
9.000000e-01    -8.642689e-02
9.500000e-01    -9.017963e-02
1.000000e+00    -9.377604e-02
1.050000e+00    -9.721130e-02
1.100000e+00    -1.004811e-01
1.150000e+00    -1.035815e-01
1.200000e+00    -1.065091e-01
1.250000e+00    -1.092611e-01
1.300000e+00    -1.118349e-01
1.350000e+00    -1.142286e-01
1.400000e+00    -1.164406e-01
1.450000e+00    -1.184701e-01
1.500000e+00    -1.203163e-01
1.550000e+00    -1.219794e-01
1.600000e+00    -1.234595e-01
1.650000e+00    -1.247575e-01
1.700000e+00    -1.258748e-01
1.750000e+00    -1.268129e-01
1.800000e+00    -1.275739e-01
1.850000e+00    -1.281604e-01
1.900000e+00    -1.285751e-01
1.950000e+00    -1.288213e-01
2.000000e+00    -1.289025e-01
2.050000e+00    -1.288226e-01
2.100000e+00    -1.285858e-01
2.150000e+00    -1.281966e-01
2.200000e+00    -1.276595e-01
2.250000e+00    -1.269797e-01
2.300000e+00    -1.261622e-01
2.350000e+00    -1.252125e-01
2.400000e+00    -1.241360e-01
2.450000e+00    -1.229386e-01
2.500000e+00    -1.216259e-01
2.550000e+00    -1.202040e-01
2.600000e+00    -1.186788e-01
2.650000e+00    -1.170565e-01
2.700000e+00    -1.153431e-01
2.750000e+00    -1.135448e-01
2.800000e+00    -1.116678e-01
2.850000e+00    -1.097183e-01
2.900000e+00    -1.077022e-01
2.950000e+00    -1.056257e-01
3.000000e+00    -1.034948e-01
3.050000e+00    -1.013154e-01
3.100000e+00    -9.909326e-02
3.150000e+00    -9.683411e-02
3.200000e+00    -9.454351e-02
3.250000e+00    -9.222690e-02
3.300000e+00    -8.988956e-02
3.350000e+00    -8.753662e-02
3.400000e+00    -8.517302e-02
3.450000e+00    -8.280356e-02
3.500000e+00    -8.043282e-02
3.550000e+00    -7.806521e-02
3.600000e+00    -7.570492e-02
3.650000e+00    -7.335598e-02
3.700000e+00    -7.102218e-02
3.750000e+00    -6.870711e-02
3.800000e+00    -6.641417e-02
3.850000e+00    -6.414653e-02
3.900000e+00    -6.190716e-02
3.950000e+00    -5.969883e-02
4.000000e+00    -5.752408e-02
4.050000e+00    -5.538527e-02
4.100000e+00    -5.328454e-02
4.150000e+00    -5.122385e-02
4.200000e+00    -4.920493e-02
4.250000e+00    -4.722936e-02
4.300000e+00    -4.529852e-02
4.350000e+00    -4.341360e-02
4.400000e+00    -4.157562e-02
4.450000e+00    -3.978544e-02
4.500000e+00    -3.804375e-02
4.550000e+00    -3.635109e-02
4.600000e+00    -3.470784e-02
4.650000e+00    -3.311426e-02
4.700000e+00    -3.157046e-02
4.750000e+00    -3.007642e-02
4.800000e+00    -2.863201e-02
4.850000e+00    -2.723698e-02
4.900000e+00    -2.589098e-02
4.950000e+00    -2.459355e-02
5.000000e+00    -2.334417e-02
5.050000e+00    -2.214220e-02
5.100000e+00    -2.098693e-02
5.150000e+00    -1.987760e-02
5.200000e+00    -1.881337e-02
5.250000e+00    -1.779335e-02
5.300000e+00    -1.681659e-02
5.350000e+00    -1.588211e-02
5.400000e+00    -1.498888e-02
5.450000e+00    -1.413583e-02
5.500000e+00    -1.332188e-02
5.550000e+00    -1.254591e-02
5.600000e+00    -1.180680e-02
5.650000e+00    -1.110341e-02
5.700000e+00    -1.043458e-02
5.750000e+00    -9.799160e-03
5.800000e+00    -9.195988e-03
5.850000e+00    -8.623909e-03
5.900000e+00    -8.081776e-03
5.950000e+00    -7.568448e-03
6.000000e+00    -7.082796e-03
6.050000e+00    -6.623707e-03
6.100000e+00    -6.190081e-03
6.150000e+00    -5.780840e-03
6.200000e+00    -5.394925e-03
6.250000e+00    -5.031300e-03
6.300000e+00    -4.688951e-03
6.350000e+00    -4.366892e-03
6.400000e+00    -4.064161e-03
6.450000e+00    -3.779822e-03
6.500000e+00    -3.512969e-03
6.550000e+00    -3.262722e-03
6.600000e+00    -3.028232e-03
6.650000e+00    -2.808677e-03
6.700000e+00    -2.603266e-03
6.750000e+00    -2.411236e-03
6.800000e+00    -2.231852e-03
6.850000e+00    -2.064412e-03
6.900000e+00    -1.908239e-03
6.950000e+00    -1.762686e-03
7.000000e+00    -1.627133e-03
7.050000e+00    -1.500989e-03
7.100000e+00    -1.383690e-03
7.150000e+00    -1.274698e-03
7.200000e+00    -1.173500e-03
7.250000e+00    -1.079608e-03
7.300000e+00    -9.925615e-04
7.350000e+00    -9.119201e-04
7.400000e+00    -8.372683e-04
7.450000e+00    -7.682123e-04
7.500000e+00    -7.043798e-04
7.550000e+00    -6.454190e-04
7.600000e+00    -5.909981e-04
7.650000e+00    -5.408045e-04
7.700000e+00    -4.945434e-04
7.750000e+00    -4.519380e-04
7.800000e+00    -4.127278e-04
7.850000e+00    -3.766686e-04
7.900000e+00    -3.435310e-04
7.950000e+00    -3.131004e-04
8.000000e+00    -2.851759e-04
